latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-24.69518,-57.69082,322.08,2.42,1.5,2022-02-26,1426,T,38,6.1NRT,298.72,26.46,D
-24.77667,-56.97999,339.94,2.73,1.58,2022-02-26,1426,T,83,6.1NRT,296.17,138.39,D
-24.77919,-56.95288,326.58,2.74,1.58,2022-02-26,1426,T,67,6.1NRT,294.59,60.19,D
-24.77942,-56.98689,337.8,2.73,1.58,2022-02-26,1426,T,0,6.1NRT,295.72,119.42,D
-24.78176,-56.95975,333.77,2.74,1.58,2022-02-26,1426,T,0,6.1NRT,295.09,98.79,D
-24.75453,-57.87092,327.56,2.35,1.48,2022-02-26,1426,T,77,6.1NRT,298.32,40.06,D
-24.75678,-57.84756,330.23,2.36,1.48,2022-02-26,1426,T,80,6.1NRT,297.58,53.34,D
-24.6993,-59.30844,324.42,1.85,1.33,2022-02-26,1429,T,72,6.1NRT,298.82,26.33,D
-24.70125,-59.29008,327.99,1.86,1.33,2022-02-26,1429,T,77,6.1NRT,298.54,37,D
-24.7252,-59.18023,321.57,1.89,1.34,2022-02-26,1429,T,66,6.1NRT,302.45,20.92,D
-24.88203,-58.54469,325.24,2.11,1.41,2022-02-26,1429,T,55,6.1NRT,299.8,23.66,D
-24.65189,-61.15608,318.63,1.39,1.17,2022-02-26,1429,T,51,6.1NRT,299.11,12.85,D
-24.91063,-58.90327,325.99,1.99,1.38,2022-02-26,1429,T,74,6.1NRT,300.66,28.33,D
-24.86824,-59.64969,320.61,1.76,1.3,2022-02-26,1429,T,45,6.1NRT,301.5,17.45,D
-25.0245,-58.9234,324.32,1.99,1.38,2022-02-26,1429,T,63,6.1NRT,303,23.11,D
-25.63468,-58.91616,323.73,2.03,1.39,2022-02-26,1429,T,38,6.1NRT,303.06,23.48,D
-26.0239,-57.46302,325.73,2.61,1.55,2022-02-26,1429,T,39,6.1NRT,296.1,41.07,D
-26.27855,-59.1981,326.42,1.98,1.37,2022-02-26,1429,T,70,6.1NRT,300.71,29.76,D
-26.2806,-59.17822,338.59,1.98,1.37,2022-02-26,1429,T,76,6.1NRT,300.34,77.34,D
-26.28247,-59.1841,339.14,1.98,1.37,2022-02-26,1429,T,87,6.1NRT,300.76,80.04,D
-26.59325,-58.50386,337.54,2.23,1.45,2022-02-26,1429,T,86,6.1NRT,298.18,93.23,D
-26.97035,-57.65528,320.66,2.6,1.55,2022-02-26,1429,T,28,6.1NRT,297.76,27.53,D
-26.43419,-64.27836,318.75,1.04,1.02,2022-02-26,1429,T,71,6.1NRT,301.73,10.98,D
-27.37317,-58.18842,333.77,2.41,1.5,2022-02-26,1429,T,72,6.1NRT,298.71,69.53,D
-27.36686,-58.19453,327.59,2.41,1.5,2022-02-26,1429,T,13,6.1NRT,297.84,35.03,D
-27.38044,-58.19597,334.44,2.41,1.5,2022-02-26,1429,T,72,6.1NRT,298.61,71.43,D
-27.22193,-60.68101,321.57,1.61,1.25,2022-02-26,1429,T,59,6.1NRT,302.97,13.97,D
-27.61873,-57.29369,327.55,2.8,1.6,2022-02-26,1429,T,44,6.1NRT,300.31,54.36,D
-27.79107,-57.87424,328.21,2.56,1.54,2022-02-26,1429,T,71,6.1NRT,297.97,41.46,D
-27.84485,-58.11982,327.87,2.47,1.51,2022-02-26,1429,T,48,6.1NRT,297.53,33.92,D
-27.85139,-58.12595,328.04,2.47,1.51,2022-02-26,1429,T,36,6.1NRT,298.33,35.71,D
-28.12912,-56.92475,325.79,3.02,1.65,2022-02-26,1429,T,58,6.1NRT,296.64,62.24,D
-27.16501,-65.49593,313.08,1,1,2022-02-26,1429,T,28,6.1NRT,297.32,5.85,D
-28.12789,-56.92994,327.25,3.02,1.65,2022-02-26,1429,T,70,6.1NRT,296.4,79.42,D
-28.05595,-58.00528,330.88,2.53,1.53,2022-02-26,1429,T,57,6.1NRT,297.79,51.89,D
-28.06985,-58.00672,331.28,2.53,1.53,2022-02-26,1429,T,51,6.1NRT,296.82,57.29,D
-28.80723,-60.72598,320.8,1.68,1.27,2022-02-26,1429,T,60,6.1NRT,299.83,16.23,D
-28.80902,-60.70867,323.95,1.68,1.28,2022-02-26,1429,T,69,6.1NRT,299.13,23.44,D
-29.35085,-66.71537,320.6,1,1,2022-02-26,1429,T,66,6.1NRT,301.45,9.86,D
14.25315,105.2042,302.56,1.01,1,2022-02-26,1516,T,47,6.1NRT,288.98,3.93,N
14.28745,105.1834,335.86,1,1,2022-02-26,1516,T,100,6.1NRT,291,36.02,N
14.28617,105.17418,321.1,1,1,2022-02-26,1516,T,100,6.1NRT,288.52,18.06,N
14.29361,104.96658,303.99,1,1,2022-02-26,1516,T,58,6.1NRT,291.19,4.19,N
14.35064,104.78342,304.96,1,1,2022-02-26,1516,T,62,6.1NRT,293.53,4.61,N
14.38026,104.9288,304.39,1,1,2022-02-26,1516,T,60,6.1NRT,293.8,4.12,N
14.34011,104.64455,305.36,1,1,2022-02-26,1516,T,64,6.1NRT,293.69,4.45,N
14.34836,104.44014,305.77,1,1,2022-02-26,1516,T,66,6.1NRT,294.49,5.23,N
14.32044,103.80047,304.87,1.02,1.01,2022-02-26,1516,T,62,6.1NRT,293.26,4.65,N
14.31908,103.79109,310.71,1.02,1.01,2022-02-26,1516,T,81,6.1NRT,293.45,8.74,N
14.34322,103.32476,304.18,1.05,1.02,2022-02-26,1516,T,59,6.1NRT,293.78,5.25,N
14.54096,103.23532,306.81,1.06,1.03,2022-02-26,1516,T,69,6.1NRT,288.83,8.37,N
14.34498,99.80846,301.21,1.66,1.27,2022-02-26,1516,T,39,6.1NRT,290.31,7.57,N
14.71651,101.57893,334.52,1.25,1.11,2022-02-26,1516,T,100,6.1NRT,291.27,49.02,N
14.71475,101.56747,322.23,1.25,1.11,2022-02-26,1516,T,100,6.1NRT,290.8,28.39,N
15.58762,106.16188,302.42,1.08,1.04,2022-02-26,1516,T,49,6.1NRT,290.24,5.52,N
15.15209,102.9453,304.9,1.07,1.03,2022-02-26,1516,T,62,6.1NRT,288.3,7.85,N
15.15061,102.93547,325.9,1.07,1.03,2022-02-26,1516,T,100,6.1NRT,289.31,27.66,N
14.88793,101.1692,303.94,1.32,1.14,2022-02-26,1516,T,58,6.1NRT,290.18,8.24,N
14.88602,101.15713,302.73,1.32,1.14,2022-02-26,1516,T,51,6.1NRT,290.63,7.35,N
15.66387,106.04391,300.18,1.07,1.03,2022-02-26,1516,T,20,6.1NRT,289.88,3.49,N
15.32398,102.06303,301.79,1.16,1.07,2022-02-26,1516,T,44,6.1NRT,289.4,6.46,N
15.96914,105.44167,300.29,1.03,1.01,2022-02-26,1516,T,24,6.1NRT,290.09,4.29,N
16.05545,104.99966,306.15,1.01,1,2022-02-26,1516,T,67,6.1NRT,290.13,7.6,N
16.05415,104.99033,301.84,1.01,1,2022-02-26,1516,T,45,6.1NRT,290.2,4.96,N
16.10982,104.79488,309.73,1.01,1,2022-02-26,1516,T,78,6.1NRT,290.46,9.9,N
15.58061,101.01451,305.33,1.31,1.14,2022-02-26,1516,T,64,6.1NRT,291.31,9.48,N
16.18641,104.88177,322.33,1.01,1,2022-02-26,1516,T,100,6.1NRT,290.5,21.14,N
16.18511,104.87245,310.34,1.01,1,2022-02-26,1516,T,80,6.1NRT,290.01,10.47,N
16.11997,103.82528,307.73,1.01,1,2022-02-26,1516,T,72,6.1NRT,291.91,7.81,N
16.17742,104.03452,305.14,1,1,2022-02-26,1516,T,63,6.1NRT,291.56,6.45,N
15.79155,101.44225,300.16,1.23,1.1,2022-02-26,1516,T,19,6.1NRT,289.95,5.23,N
15.78889,101.16262,303.28,1.28,1.12,2022-02-26,1516,T,54,6.1NRT,290.68,7.38,N
16.06676,102.09708,303.09,1.13,1.06,2022-02-26,1516,T,47,6.1NRT,290.94,5.85,N
16.08721,102.10423,301.69,1.13,1.06,2022-02-26,1516,T,21,6.1NRT,290.6,5.24,N
16.02689,101.49911,332.22,1.22,1.1,2022-02-26,1516,T,100,6.1NRT,290.7,43.18,N
15.99361,101.03027,317.06,1.29,1.13,2022-02-26,1516,T,94,6.1NRT,292.02,21.53,N
16.64203,105.38643,305.32,1.03,1.02,2022-02-26,1516,T,64,6.1NRT,288.78,7.94,N
17.01054,104.92158,317.35,1.02,1.01,2022-02-26,1516,T,95,6.1NRT,289.36,16.63,N
16.73114,102.96383,305.02,1.04,1.02,2022-02-26,1516,T,63,6.1NRT,290.09,7.73,N
17.07237,104.97005,314.42,1.02,1.01,2022-02-26,1516,T,89,6.1NRT,289.68,14.15,N
17.08179,104.97235,312.36,1.02,1.01,2022-02-26,1516,T,85,6.1NRT,289.3,12.53,N
17.0805,104.96288,316.33,1.02,1.01,2022-02-26,1516,T,93,6.1NRT,289.38,15.78,N
16.80867,103.05346,302.84,1.03,1.02,2022-02-26,1516,T,52,6.1NRT,290.82,6.38,N
17.251,104.99835,300.5,1.02,1.01,2022-02-26,1516,T,29,6.1NRT,288.7,5.04,N
16.91285,102.39337,306.08,1.08,1.04,2022-02-26,1516,T,67,6.1NRT,290.47,7.65,N
16.92209,102.39183,300.04,1.08,1.04,2022-02-26,1516,T,8,6.1NRT,290.03,3.83,N
17.14788,103.7388,304.97,1,1,2022-02-26,1516,T,62,6.1NRT,290.28,6.91,N
16.61762,98.6428,302.56,1.84,1.33,2022-02-26,1516,T,50,6.1NRT,291.66,11.9,N
20.01544,97.32961,308.99,1.98,1.37,2022-02-26,1518,T,76,6.1NRT,289.66,24.97,N
20.01222,97.31132,313.12,1.98,1.37,2022-02-26,1518,T,86,6.1NRT,289.32,34.04,N
20.01879,97.32297,311.85,1.98,1.37,2022-02-26,1518,T,80,6.1NRT,289.35,29.72,N
20.01541,97.30454,303.42,1.98,1.37,2022-02-26,1518,T,6,6.1NRT,288.2,15.11,N
20.51192,97.00352,304.81,2.04,1.39,2022-02-26,1518,T,62,6.1NRT,287.27,22.61,N
20.51368,96.99596,311.1,2.04,1.39,2022-02-26,1518,T,82,6.1NRT,287.45,32.76,N
21.43312,96.84527,303.34,2.01,1.38,2022-02-26,1518,T,55,6.1NRT,285.71,19.16,N
26.56755,101.66985,304.76,1,1,2022-02-26,1520,T,61,6.1NRT,290.28,7.35,N
26.57646,101.66824,300.52,1,1,2022-02-26,1520,T,19,6.1NRT,289.1,4.69,N
29.35446,105.87268,308.05,1.48,1.2,2022-02-26,1520,T,73,6.1NRT,277.89,21.83,N
-20.51719,118.39879,305.79,1.94,1.36,2022-02-26,1505,T,56,6.1NRT,289.88,13.38,N
10.64157,107.64144,310.12,1.12,1.05,2022-02-26,1513,T,79,6.1NRT,293.77,9.51,N
11.99793,107.88513,301.46,1.19,1.08,2022-02-26,1513,T,41,6.1NRT,289.22,6.27,N
11.86632,106.43173,314.79,1.04,1.02,2022-02-26,1513,T,78,6.1NRT,290.29,14.36,N
12.10073,106.66652,309.64,1.06,1.03,2022-02-26,1513,T,78,6.1NRT,291.69,8.74,N
12.19313,106.93027,318.56,1.08,1.04,2022-02-26,1513,T,97,6.1NRT,287.93,18.94,N
12.20028,106.93341,324.62,1.08,1.04,2022-02-26,1513,T,100,6.1NRT,289.13,25.88,N
12.17707,106.4843,315.52,1.04,1.02,2022-02-26,1513,T,91,6.1NRT,293.31,12.75,N
12.24173,106.42033,305.46,1.04,1.02,2022-02-26,1513,T,64,6.1NRT,293.8,4.9,N
12.38306,106.716,306.79,1.06,1.03,2022-02-26,1513,T,69,6.1NRT,291.42,6.11,N
12.49855,107.10418,302.81,1.1,1.05,2022-02-26,1513,T,38,6.1NRT,283.69,9.12,N
12.62374,106.78821,313.16,1.07,1.03,2022-02-26,1513,T,86,6.1NRT,291.89,11.12,N
12.6224,106.77843,327.09,1.07,1.03,2022-02-26,1513,T,100,6.1NRT,292.4,26.25,N
12.63166,106.77714,313.38,1.07,1.03,2022-02-26,1513,T,87,6.1NRT,292.09,11.57,N
12.63032,106.76738,307.47,1.07,1.03,2022-02-26,1513,T,72,6.1NRT,292.21,6.82,N
12.51112,105.90525,308.49,1.02,1.01,2022-02-26,1513,T,75,6.1NRT,291.99,7.02,N
12.73536,105.79717,302.61,1.01,1.01,2022-02-26,1513,T,46,6.1NRT,291.89,2.83,N
12.73408,105.78795,306.12,1.01,1.01,2022-02-26,1513,T,66,6.1NRT,292.84,4.95,N
12.7887,105.71744,308.61,1.01,1.01,2022-02-26,1513,T,75,6.1NRT,293.68,6.07,N
12.78742,105.70823,305.24,1.01,1,2022-02-26,1513,T,63,6.1NRT,293.62,4.12,N
12.79641,105.70689,305.63,1.01,1,2022-02-26,1513,T,24,6.1NRT,293.85,3.84,N
12.79513,105.69769,328.79,1.01,1,2022-02-26,1513,T,100,6.1NRT,294.58,25.06,N
12.82078,105.75036,311.71,1.01,1.01,2022-02-26,1513,T,83,6.1NRT,294.29,8.09,N
12.82977,105.74902,304.35,1.01,1.01,2022-02-26,1513,T,59,6.1NRT,293.87,3.34,N
12.79895,105.39771,307.06,1,1,2022-02-26,1513,T,70,6.1NRT,280.88,7.97,N
12.79767,105.38858,300.48,1,1,2022-02-26,1513,T,15,6.1NRT,276.97,4.63,N
12.93578,105.91619,311.37,1.02,1.01,2022-02-26,1513,T,82,6.1NRT,290.71,9.68,N
12.9345,105.90689,306.81,1.02,1.01,2022-02-26,1513,T,61,6.1NRT,291.25,6.38,N
13.14995,107.353,304.93,1.15,1.07,2022-02-26,1513,T,62,6.1NRT,291.19,6.53,N
13.0757,106.73256,306.99,1.08,1.04,2022-02-26,1513,T,70,6.1NRT,291.49,6.79,N
13.07436,106.72273,305.75,1.08,1.04,2022-02-26,1513,T,65,6.1NRT,291.1,5.88,N
12.93321,105.6992,304.49,1.01,1.01,2022-02-26,1513,T,58,6.1NRT,287.45,4.96,N
12.93914,105.60786,306.67,1.01,1,2022-02-26,1513,T,69,6.1NRT,293,5.6,N
12.943,105.56976,306.22,1.01,1,2022-02-26,1513,T,29,6.1NRT,292.57,4.9,N
12.95069,105.55924,312.5,1.01,1,2022-02-26,1513,T,85,6.1NRT,293.41,8.71,N
12.95966,105.55791,312.65,1.01,1,2022-02-26,1513,T,85,6.1NRT,293.74,9.14,N
13.04311,105.89451,313.48,1.02,1.01,2022-02-26,1513,T,87,6.1NRT,290.71,10.76,N
13.04182,105.8852,310.6,1.02,1.01,2022-02-26,1513,T,80,6.1NRT,291.04,8.45,N
12.99681,105.56178,308.68,1.01,1,2022-02-26,1513,T,75,6.1NRT,291.18,7.03,N
12.99553,105.55258,309.9,1.01,1,2022-02-26,1513,T,79,6.1NRT,290.26,7.94,N
13.11311,105.93498,311.84,1.02,1.01,2022-02-26,1513,T,83,6.1NRT,285.49,10.14,N
13.12215,105.93366,308.84,1.02,1.01,2022-02-26,1513,T,76,6.1NRT,285.22,8.34,N
12.08984,99.04301,302.32,2.09,1.41,2022-02-26,1513,T,48,6.1NRT,289.87,11,N
13.32502,106.41398,304.3,1.06,1.03,2022-02-26,1513,T,59,6.1NRT,290.75,5.01,N
13.31874,106.16112,301.16,1.04,1.02,2022-02-26,1513,T,38,6.1NRT,287.26,3.98,N
13.58598,107.40104,300.6,1.17,1.08,2022-02-26,1513,T,25,6.1NRT,287.93,3.97,N
13.5956,107.39973,306.55,1.17,1.08,2022-02-26,1513,T,68,6.1NRT,288.67,8.28,N
13.58579,107.32547,303.83,1.16,1.07,2022-02-26,1513,T,57,6.1NRT,292.01,5.74,N
13.50775,105.86207,305.37,1.02,1.01,2022-02-26,1513,T,37,6.1NRT,290.78,4.59,N
13.50646,105.85272,304.44,1.02,1.01,2022-02-26,1513,T,22,6.1NRT,290.39,3.97,N
13.51679,105.86073,307.04,1.02,1.01,2022-02-26,1513,T,54,6.1NRT,291.8,5.34,N
13.51549,105.85138,306.26,1.02,1.01,2022-02-26,1513,T,40,6.1NRT,291.93,4.75,N
13.66389,106.74738,305.23,1.09,1.04,2022-02-26,1513,T,63,6.1NRT,292.92,5.93,N
13.65437,106.19136,305.1,1.04,1.02,2022-02-26,1513,T,63,6.1NRT,292.97,4.42,N
13.45594,104.63773,304.39,1,1,2022-02-26,1513,T,36,6.1NRT,285.32,6.46,N
13.78128,106.79583,305.06,1.1,1.05,2022-02-26,1513,T,63,6.1NRT,292.84,5.89,N
13.6515,105.83825,307.49,1.02,1.01,2022-02-26,1513,T,72,6.1NRT,293.43,5.9,N
13.76377,106.52467,308.2,1.07,1.03,2022-02-26,1513,T,74,6.1NRT,293.12,7.06,N
13.76244,106.51485,308.93,1.07,1.03,2022-02-26,1513,T,76,6.1NRT,292.88,7.74,N
13.67345,105.86369,315.34,1.03,1.01,2022-02-26,1513,T,91,6.1NRT,294.12,11.14,N
13.67216,105.85432,324.58,1.02,1.01,2022-02-26,1513,T,100,6.1NRT,293.21,20.28,N
13.70453,105.95502,304.96,1.03,1.01,2022-02-26,1513,T,62,6.1NRT,294.26,3.83,N
13.69025,105.85166,309.15,1.02,1.01,2022-02-26,1513,T,36,6.1NRT,292.54,8.14,N
13.87184,106.71556,309.23,1.09,1.04,2022-02-26,1513,T,77,6.1NRT,292.88,8.43,N
13.79647,106.0903,310.51,1.04,1.02,2022-02-26,1513,T,80,6.1NRT,294.13,7.99,N
13.30087,102.09476,300.68,1.22,1.1,2022-02-26,1513,T,32,6.1NRT,273.71,7.84,N
13.9395,106.25875,307.66,1.05,1.03,2022-02-26,1513,T,72,6.1NRT,293.17,6.6,N
13.74788,104.10744,302.63,1.02,1.01,2022-02-26,1513,T,50,6.1NRT,284.36,5.76,N
13.94782,104.21574,302.07,1.01,1,2022-02-26,1513,T,46,6.1NRT,290.96,3.99,N
14.14334,105.14212,301.4,1,1,2022-02-26,1513,T,40,6.1NRT,288.74,3.36,N
-31.90128,121.19038,342.48,1.74,1.29,2022-02-26,1503,T,100,6.1NRT,293.19,107.3,N
-31.90483,121.17211,312.54,1.74,1.29,2022-02-26,1503,T,85,6.1NRT,291.52,24.83,N
-31.8915,121.20038,310.84,1.75,1.3,2022-02-26,1503,T,81,6.1NRT,289.76,22.79,N
-31.89496,121.18198,330,1.74,1.29,2022-02-26,1503,T,100,6.1NRT,292.18,64.12,N
-31.93516,-65.53465,318.29,1.05,1.02,2022-02-26,1429,T,54,6.1NRT,302.15,8.52,D
-32.11834,-65.46589,323.95,1.06,1.03,2022-02-26,1429,T,30,6.1NRT,306.42,11.74,D
-32.60931,-62.68653,315.1,1.42,1.18,2022-02-26,1429,T,53,6.1NRT,295.51,6.27,D
-34.1105,-70.45945,322.96,1.14,1.06,2022-02-26,1431,T,74,6.1NRT,306.78,12.89,D
-40.3373,-72.94619,303.08,1.18,1.08,2022-02-26,1431,T,34,6.1NRT,288.92,4.09,D
-33.00037,146.28511,309.36,1.68,1.27,2022-02-26,1507,A,77,6.1NRT,290.84,19.33,N
-9.99998,-37.96159,313.52,2.69,1.57,2022-02-26,1543,A,40,6.1NRT,294.31,30.83,D
-9.99217,-38.17154,321.65,2.79,1.6,2022-02-26,1543,A,75,6.1NRT,295.64,42.17,D
-9.02685,-36.82547,319.87,2.12,1.41,2022-02-26,1543,A,50,6.1NRT,289.85,35.74,D
-9.02932,-36.84527,323.13,2.12,1.42,2022-02-26,1543,A,59,6.1NRT,295.05,40.83,D
-9.02718,-36.83054,326.74,2.12,1.41,2022-02-26,1543,A,70,6.1NRT,292.58,54.96,D
-3.52382,-39.82254,317.5,2.99,1.64,2022-02-26,1548,A,53,6.1NRT,296.45,43.75,D
-3.52332,-39.82985,319.54,2.99,1.64,2022-02-26,1548,A,57,6.1NRT,296.53,49.25,D
14.21543,-90.79813,320.64,3.62,1.78,2022-02-26,1556,T,66,6.1NRT,304.75,44.66,D
14.21199,-90.76483,319.26,3.6,1.78,2022-02-26,1556,T,60,6.1NRT,304.98,36.92,D
14.21893,-90.76985,322.62,3.6,1.78,2022-02-26,1556,T,70,6.1NRT,305.27,59.8,D
14.1801,-91.01456,319,3.75,1.81,2022-02-26,1556,T,55,6.1NRT,303.89,47.68,D
13.55961,-87.4616,323.44,1.95,1.36,2022-02-26,1556,T,62,6.1NRT,305.39,19.79,D
13.55404,-87.45157,324.16,1.95,1.36,2022-02-26,1556,T,74,6.1NRT,305.38,22.75,D
13.49419,-87.07278,324.56,1.82,1.32,2022-02-26,1556,T,50,6.1NRT,303.41,25.64,D
10.88293,-72.68855,317.8,3.82,1.83,2022-02-26,1556,T,41,6.1NRT,295.39,68.8,D
12.43887,-86.15543,326.67,1.5,1.21,2022-02-26,1556,T,78,6.1NRT,304.59,23.43,D
10.15453,-73.75169,320.26,3.26,1.71,2022-02-26,1556,T,63,6.1NRT,301.25,53.18,D
10.1571,-73.75668,317.99,3.26,1.71,2022-02-26,1556,T,37,6.1NRT,301.08,37.47,D
9.88094,-74.11405,321.92,3.09,1.67,2022-02-26,1556,T,68,6.1NRT,301.79,33.92,D
10.00014,-74.98527,373.75,2.63,1.56,2022-02-26,1556,T,100,6.1NRT,300.52,485.6,D
9.99601,-74.96109,360.7,2.64,1.56,2022-02-26,1556,T,100,6.1NRT,300.28,320.88,D
9.98216,-74.96349,322.04,2.64,1.56,2022-02-26,1556,T,69,6.1NRT,299.51,43.68,D
9.9946,-74.99163,341.94,2.63,1.56,2022-02-26,1556,T,90,6.1NRT,299.02,149.84,D
9.99068,-74.96763,345.93,2.64,1.56,2022-02-26,1556,T,92,6.1NRT,300.01,182.76,D
9.97683,-74.97002,318.11,2.64,1.56,2022-02-26,1556,T,55,6.1NRT,298.69,27.63,D
9.42921,-74.3336,323.9,3.03,1.66,2022-02-26,1556,T,69,6.1NRT,300.24,48.04,D
9.52813,-74.99673,320.03,2.68,1.57,2022-02-26,1556,T,45,6.1NRT,299.77,24.19,D
9.42939,-74.34021,320.55,3.03,1.66,2022-02-26,1556,T,20,6.1NRT,300.04,28.42,D
9.42491,-74.31298,321.48,3.05,1.66,2022-02-26,1556,T,48,6.1NRT,300.75,31.2,D
9.51969,-74.98044,321.4,2.69,1.57,2022-02-26,1556,T,62,6.1NRT,300,27,D
9.13827,-75.23907,320.29,2.61,1.55,2022-02-26,1556,T,65,6.1NRT,299.33,21.57,D
10.56505,-85.32423,324.35,1.25,1.11,2022-02-26,1556,T,76,6.1NRT,308.37,13.34,D
10.47052,-85.75398,323.31,1.33,1.14,2022-02-26,1556,T,63,6.1NRT,308.15,11.99,D
10.41931,-85.76048,323.47,1.33,1.14,2022-02-26,1556,T,65,6.1NRT,307.16,12.09,D
10.32949,-85.76089,323.33,1.32,1.14,2022-02-26,1556,T,62,6.1NRT,307.63,12.96,D
10.1859,-85.01867,334.97,1.19,1.09,2022-02-26,1556,T,85,6.1NRT,307.25,27.74,D
10.1926,-85.5105,320.96,1.27,1.12,2022-02-26,1556,T,63,6.1NRT,302.83,13.73,D
10.22327,-85.8065,336.22,1.33,1.14,2022-02-26,1556,T,85,6.1NRT,306.77,37.32,D
10.2216,-85.79436,338.07,1.33,1.14,2022-02-26,1556,T,87,6.1NRT,307.84,40.69,D
10.21993,-85.78223,329.34,1.32,1.14,2022-02-26,1556,T,79,6.1NRT,307.9,21.17,D
10.21142,-85.79605,326.85,1.33,1.14,2022-02-26,1556,T,76,6.1NRT,305.33,18.25,D
10.20977,-85.784,323.54,1.32,1.14,2022-02-26,1556,T,64,6.1NRT,305.55,11.86,D
10.19956,-85.78539,325.17,1.32,1.14,2022-02-26,1556,T,65,6.1NRT,304.79,14.91,D
10.19792,-85.77339,330.23,1.32,1.14,2022-02-26,1556,T,80,6.1NRT,305.95,24.99,D
8.11877,-75.73853,313.04,2.49,1.52,2022-02-26,1556,T,63,6.1NRT,293.37,15.66,D
9.01361,-82.99092,314.44,1,1,2022-02-26,1556,T,21,6.1NRT,297.17,9.36,D
8.52897,-80.46942,318.11,1.14,1.06,2022-02-26,1556,T,41,6.1NRT,298.91,10.34,D
8.51794,-80.46078,328.67,1.14,1.07,2022-02-26,1556,T,82,6.1NRT,300.62,23.47,D
8.91342,-83.50399,319.03,1.02,1.01,2022-02-26,1556,T,72,6.1NRT,302.76,8.26,D
8.91211,-83.49482,318.57,1.02,1.01,2022-02-26,1556,T,71,6.1NRT,302.46,7.61,D
8.43161,-80.49946,321.17,1.14,1.06,2022-02-26,1556,T,66,6.1NRT,304.65,10.68,D
8.38406,-80.56916,321.42,1.13,1.06,2022-02-26,1556,T,73,6.1NRT,304.25,10.13,D
8.25324,-81.02409,320.11,1.09,1.04,2022-02-26,1556,T,64,6.1NRT,301.39,10.46,D
8.15747,-80.64269,323.39,1.13,1.06,2022-02-26,1556,T,71,6.1NRT,307.89,9.91,D
8.15593,-80.63256,325.07,1.13,1.06,2022-02-26,1556,T,74,6.1NRT,307.05,12.71,D
8.12909,-80.64693,321.79,1.13,1.06,2022-02-26,1556,T,68,6.1NRT,304.17,8.39,D
8.12753,-80.63682,348.93,1.13,1.06,2022-02-26,1556,T,94,6.1NRT,306.1,57.9,D
8.42703,-82.88396,316.67,1,1,2022-02-26,1556,T,60,6.1NRT,300.48,7.53,D
7.62064,-80.81325,313.55,1.12,1.06,2022-02-26,1558,T,46,6.1NRT,299.82,8.99,D
-0.05481,-91.29055,360.68,2.37,1.49,2022-02-26,1600,T,100,6.1NRT,309.55,263.27,D
-0.07091,-91.273,355.9,2.36,1.48,2022-02-26,1600,T,98,6.1NRT,309.67,214.05,D
-0.08413,-91.27532,360.08,2.36,1.48,2022-02-26,1600,T,100,6.1NRT,303.97,252.69,D
-0.10026,-91.2571,388.68,2.35,1.48,2022-02-26,1600,T,100,6.1NRT,309.85,609.97,D
-0.10304,-91.2375,399.27,2.34,1.48,2022-02-26,1600,T,100,6.1NRT,311.72,799.45,D
-0.0638,-91.29807,336.14,2.37,1.49,2022-02-26,1600,T,81,6.1NRT,299.49,93.15,D
-0.06686,-91.27786,339.98,2.36,1.48,2022-02-26,1600,T,83,6.1NRT,307.57,103.87,D
-0.08006,-91.2803,352.82,2.36,1.48,2022-02-26,1600,T,96,6.1NRT,304.06,191.81,D
-0.0831,-91.26008,360.24,2.35,1.48,2022-02-26,1600,T,100,6.1NRT,310.11,243.08,D
-0.09634,-91.26208,368.98,2.35,1.48,2022-02-26,1600,T,100,6.1NRT,307.99,335.85,D
-0.0993,-91.24232,405.98,2.34,1.48,2022-02-26,1600,T,100,6.1NRT,313.99,946.52,D
33.84343,-79.63917,310.2,1.17,1.07,2022-02-26,1552,T,60,6.1NRT,286.56,10.59,D
33.84193,-79.62669,305.86,1.16,1.07,2022-02-26,1552,T,41,6.1NRT,284.67,7.11,D
33.8395,-79.63376,322.99,1.16,1.07,2022-02-26,1552,T,82,6.1NRT,286.07,26.7,D
33.78438,-80.01199,300.95,1.21,1.09,2022-02-26,1552,T,16,6.1NRT,287.7,4.38,D
33.78281,-79.99905,319.31,1.21,1.09,2022-02-26,1552,T,79,6.1NRT,288.47,21.78,D
33.65424,-80.10625,311.61,1.22,1.1,2022-02-26,1552,T,72,6.1NRT,290.58,12.92,D
33.70249,-80.70277,320.33,1.31,1.13,2022-02-26,1552,T,80,6.1NRT,288.7,25.22,D
33.68149,-80.60719,305.68,1.29,1.13,2022-02-26,1552,T,29,6.1NRT,288.48,7.6,D
33.68319,-80.61297,315.11,1.29,1.13,2022-02-26,1552,T,75,6.1NRT,288.36,17.47,D
33.48809,-80.68463,305.07,1.29,1.13,2022-02-26,1552,T,60,6.1NRT,291.69,6.49,D
33.51075,-81.35642,330.51,1.41,1.18,2022-02-26,1552,T,87,6.1NRT,290.62,47.18,D
33.50912,-81.34132,308.64,1.41,1.17,2022-02-26,1552,T,67,6.1NRT,289.9,12.39,D
33.24579,-79.59686,310.86,1.14,1.07,2022-02-26,1552,T,70,6.1NRT,288.67,11.86,D
33.39761,-81.15375,309.21,1.37,1.16,2022-02-26,1552,T,68,6.1NRT,289.38,12.16,D
